next_purchase_after_30d,Transaction_Value,Coupon_Status,Gender,Tenure_Months,Delivery_Charges
0,3.05,Unused,F,18,6.0
0,151.88,Unused,F,18,6.5
0,22.92,Unused,F,18,6.0
0,26.74,Unused,F,18,6.0
0,22.41,Unused,F,18,6.0
0,17.93,Unused,F,18,6.5
0,121.3,Unused,F,18,6.5
0,80.52,Unused,F,18,6.5
0,5.1,Unused,F,18,6.0
0,4.33,Unused,F,18,6.0
0,303.76,Unused,F,18,6.5
0,151.88,Unused,F,18,6.5
1,19.26,Used,F,5,6.0
0,10.39,Used,F,5,6.0
0,499.0,Used,F,5,19.99
0,15.99,Used,F,5,6.0
0,83.92,Unused,F,5,19.99
0,63.99,Unused,F,5,6.0
0,10.48,Unused,F,5,6.0
0,835.87,Unused,F,5,19.99
0,15.99,Unused,F,5,6.0
0,15.39,Unused,F,5,6.0
1,248.0,Used,F,5,6.5
0,119.0,Used,F,5,6.5
0,149.0,Used,F,5,6.5
0,149.0,Used,F,5,6.5
0,237.0,Used,F,5,6.5
0,149.0,Used,F,5,6.5
0,149.0,Used,F,5,6.5
0,218.0,Unused,F,5,6.5
0,158.0,Unused,F,5,6.5
0,149.0,Unused,F,5,6.5
0,298.0,Unused,F,5,6.5
0,298.0,Unused,F,5,6.5
0,6.11,Unused,F,5,6.0
1,79.99,Used,F,20,13.78
0,238.0,Used,F,20,6.5
0,119.0,Used,F,20,6.5
0,13.59,Unused,F,20,17.96
0,357.0,Unused,F,20,6.5
0,119.0,Unused,F,20,6.5
0,436.0,Unused,F,20,6.5
0,277.0,Unused,F,20,6.5
0,75.95,Unused,F,20,28.78
0,149.0,Unused,F,20,6.5
0,298.0,Unused,F,20,6.5
0,30.39,Unused,F,20,17.96
0,149.0,Unused,F,20,6.5
0,10.99,Used,F,20,6.5
0,139.16,Used,F,20,50.74
0,119.0,Used,F,20,6.5
0,238.0,Used,F,20,6.5
0,119.0,Used,F,20,35.3
0,553.0,Used,F,20,6.5
0,23.99,Used,F,20,6.5
0,13.59,Used,F,20,6.5
0,149.0,Used,F,20,6.5
0,10.99,Unused,F,20,6.5
0,163.48,Unused,F,20,6.5
0,18.99,Unused,F,20,6.5
0,12.99,Unused,F,20,6.5
0,79.99,Unused,F,20,6.5
0,223.13,Unused,F,20,50.74
0,129.35,Unused,F,20,6.5
0,12.79,Unused,F,20,6.5
0,119.0,Unused,F,20,6.5
0,149.0,Unused,F,20,8.7
0,387.0,Unused,F,20,6.5
0,15.19,Unused,F,20,6.5
0,395.0,Unused,F,20,6.5
0,15.99,Unused,F,20,6.5
0,199.0,Unused,F,20,8.7
0,29.7,Unused,F,20,6.5
0,116.74,Unused,F,20,50.74
0,1.99,Unused,F,20,6.5
0,357.0,Unused,F,20,6.5
0,119.0,Unused,F,20,6.5
0,79.0,Unused,F,20,6.5
1,28.0,Used,F,20,12.48
0,10.63,Used,F,20,6.0
0,198.0,Used,F,20,6.0
0,19.99,Used,F,20,6.0
0,357.0,Used,F,20,6.0
0,149.0,Used,F,20,12.99
0,149.0,Used,F,20,6.0
0,172.18,Unused,F,20,12.48
0,199.0,Unused,F,20,6.0
0,27.18,Unused,F,20,6.5
0,238.0,Unused,F,20,6.0
0,387.0,Unused,F,20,12.99
0,119.0,Unused,F,20,6.0
0,149.0,Unused,F,20,6.0
0,298.0,Unused,F,20,6.0
0,21.6,Unused,F,20,12.48
0,199.0,Unused,F,20,6.0
0,99.0,Unused,F,20,6.0
0,79.0,Unused,F,20,12.99
1,7.0,Used,M,24,6.5
0,12.99,Used,M,24,6.5
0,36.0,Used,M,24,6.5
0,19.19,Used,M,24,6.5
0,339.75,Used,M,24,6.5
0,119.0,Used,M,24,6.5
0,71.99,Used,M,24,6.5
0,149.0,Used,M,24,6.5
0,19.8,Unused,M,24,17.96
0,21.0,Unused,M,24,6.5
0,407.28,Unused,M,24,6.5
0,15.99,Unused,M,24,6.5
0,152.88,Unused,M,24,6.5
0,119.0,Unused,M,24,6.5
0,238.0,Unused,M,24,6.5
0,119.0,Unused,M,24,6.5
0,35.18,Unused,M,24,6.5
0,16.99,Unused,M,24,6.5
0,143.98,Unused,M,24,6.5
0,79.0,Unused,M,24,6.5
0,33.98,Unused,M,24,6.5
0,298.0,Unused,M,24,6.5
0,298.0,Unused,M,24,6.5
0,149.0,Unused,M,24,6.5
0,149.0,Unused,M,24,6.5
0,36.0,Unused,M,24,6.5
0,13.98,Unused,M,24,6.5
0,24.99,Unused,M,24,6.5
0,119.0,Unused,M,24,6.5
0,13.59,Unused,M,24,6.5
0,158.0,Unused,M,24,6.5
0,16.99,Unused,M,24,6.5
0,298.0,Unused,M,24,6.5
0,269.4,Used,M,24,139.84
0,41.99,Used,M,24,6.5
0,41.99,Used,M,24,6.5
0,44.96,Used,M,24,20.74
0,60.98,Used,M,24,6.5
0,498.25,Used,M,24,146.74
0,40.98,Used,M,24,6.5
0,2.99,Used,M,24,6.5
0,87.98,Used,M,24,24.47
0,357.0,Used,M,24,6.5
0,238.0,Used,M,24,6.5
0,74.39,Used,M,24,24.47
0,11.19,Used,M,24,6.5
0,16.99,Used,M,24,6.5
0,35.98,Used,M,24,20.78
0,55.99,Used,M,24,6.5
0,59.99,Used,M,24,24.47
0,10.99,Unused,M,24,6.5
0,10.99,Unused,M,24,6.5
0,59.95,Unused,M,24,6.5
0,22.49,Unused,M,24,20.0
0,13.54,Unused,M,24,6.5
0,718.5,Unused,M,24,146.74
0,44.79,Unused,M,24,6.5
0,9.98,Unused,M,24,20.74
0,5.5,Unused,M,24,6.5
0,79.19,Unused,M,24,6.5
0,101.95,Unused,M,24,6.5
0,238.0,Unused,M,24,6.5
0,357.0,Unused,M,24,6.5
0,237.0,Unused,M,24,6.5
0,74.99,Unused,M,24,139.84
0,149.0,Unused,M,24,6.5
0,149.0,Unused,M,24,6.5
0,119.4,Unused,M,24,139.84
0,33.59,Unused,M,24,6.5
0,89.98,Unused,M,24,6.5
0,26.97,Unused,M,24,20.74
0,9.99,Unused,M,24,20.78
0,9.99,Unused,M,24,6.5
0,237.0,Unused,M,24,6.5
1,33.59,Used,M,24,6.0
0,33.59,Used,M,24,6.0
0,5.99,Used,M,24,6.0
0,54.97,Used,M,24,30.35
0,27.19,Used,M,24,6.5
0,119.0,Used,M,24,6.0
0,61.59,Used,M,24,6.0
0,79.0,Used,M,24,6.0
0,169.9,Used,M,24,6.0
0,33.59,Unused,M,24,6.0
0,227.4,Unused,M,24,6.0
0,52.5,Unused,M,24,12.99
0,99.99,Unused,M,24,6.0
0,31.07,Unused,M,24,30.35
0,38.39,Unused,M,24,6.0
0,31.99,Unused,M,24,6.0
0,239.8,Unused,M,24,24.49
0,238.0,Unused,M,24,6.0
0,12.31,Unused,M,24,6.0
0,158.0,Unused,M,24,6.0
0,79.0,Unused,M,24,6.0
0,27.65,Unused,M,24,30.35
0,97.37,Unused,M,24,6.0
0,11.19,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,18.99,Unused,M,24,6.0
1,82.98,Used,M,24,6.0
0,199.0,Used,M,24,6.0
0,357.0,Used,M,24,12.99
0,119.0,Used,M,24,6.0
0,4.56,Used,M,24,6.0
0,318.0,Unused,M,24,6.0
0,20.78,Unused,M,24,6.0
0,2.99,Unused,M,24,6.0
0,374.85,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,396.0,Unused,M,24,12.99
0,119.0,Unused,M,24,6.0
0,55.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,298.0,Unused,M,24,6.0
0,13.59,Unused,M,24,6.0
0,74.98,Used,M,24,6.0
0,3.98,Used,M,24,6.0
0,55.99,Used,M,24,6.0
0,199.0,Used,M,24,6.0
0,13.29,Used,M,24,6.0
0,52.37,Used,M,24,6.0
0,5.7,Used,M,24,6.0
0,22.69,Used,M,24,6.0
0,224.25,Used,M,24,6.0
0,119.0,Used,M,24,12.99
0,119.0,Used,M,24,6.0
0,119.0,Used,M,24,6.0
0,44.07,Used,M,24,19.99
0,15.99,Used,M,24,6.0
0,149.0,Used,M,24,6.0
0,100.0,Unused,M,24,0.0
0,359.4,Unused,M,24,6.0
0,89.41,Unused,M,24,6.0
0,100.72,Unused,M,24,6.0
0,2.22,Unused,M,24,6.0
0,79.75,Unused,M,24,6.0
0,47.85,Unused,M,24,6.0
0,20.99,Unused,M,24,6.0
0,20.99,Unused,M,24,19.99
0,2.99,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,367.63,Unused,M,24,12.99
0,238.0,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,13.29,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,395.0,Unused,M,24,6.0
0,79.0,Unused,M,24,6.0
0,149.0,Unused,M,24,12.99
0,199.0,Unused,M,24,8.7
0,9.2,Unused,M,24,6.0
0,17.5,Unused,M,24,6.0
0,2.1,Unused,M,24,6.0
0,23.19,Unused,M,24,6.0
0,62.78,Unused,M,24,6.0
0,4.8,Unused,M,24,6.0
0,119.0,Unused,M,24,6.0
0,149.0,Unused,M,24,6.0
0,158.0,Unused,M,24,12.99
0,16.99,Unused,M,24,19.99
0,298.0,Unused,M,24,6.0
1,119.0,Used,M,32,19.99
0,595.0,Used,M,32,6.0
0,158.0,Used,M,32,6.0
0,13.99,Used,M,32,6.0
0,431.1,Unused,M,32,21.92
0,24.0,Unused,M,32,6.0
0,595.0,Unused,M,32,6.0
0,119.0,Unused,M,32,6.0
0,119.0,Unused,M,32,6.0
0,268.0,Unused,M,32,19.99
0,149.0,Unused,M,32,6.0
0,7.6,Unused,M,32,6.0
0,119.0,Unused,M,32,6.0
0,9.2,Used,M,32,6.0
0,19.2,Used,M,32,6.0
0,16.5,Used,M,32,6.0
0,11.19,Used,M,32,6.0
0,387.0,Used,M,32,6.0
0,119.0,Used,M,32,6.0
0,8.79,Unused,M,32,6.0
0,50.0,Unused,M,32,0.0
0,44.79,Unused,M,32,6.0
0,42.0,Unused,M,32,6.0
0,13.5,Unused,M,32,6.0
0,119.0,Unused,M,32,12.99
0,28.0,Unused,M,32,6.0
0,15.19,Unused,M,32,6.0
0,26.4,Unused,M,32,6.0
0,149.0,Unused,M,32,6.0
0,149.0,Unused,M,32,6.0
0,23.76,Unused,M,32,6.0
0,13.59,Unused,M,32,6.0
1,11.99,Used,M,32,6.0
0,33.76,Used,M,32,6.0
0,19.95,Used,M,32,19.99
0,246.8,Used,M,32,6.0
0,6.8,Used,M,32,6.5
0,12.0,Unused,M,32,6.0
0,44.79,Unused,M,32,6.0
0,15.37,Unused,M,32,6.0
0,199.98,Unused,M,32,19.99
0,31.99,Unused,M,32,12.99
0,6.99,Unused,M,32,6.0
0,13.59,Unused,M,32,6.0
0,9.6,Unused,M,32,6.0
0,4.8,Unused,M,32,6.0
0,13.59,Unused,M,32,19.99
0,4.56,Unused,M,32,6.5
0,13.59,Unused,M,32,6.5
0,16.99,Unused,M,32,6.0
0,199.98,Unused,M,32,19.99
0,47.49,Unused,M,32,19.99
0,4.56,Unused,M,32,6.5
0,20.4,Unused,M,32,6.0
1,11.75,Used,M,32,6.0
1,1.99,Used,F,27,6.0
0,19.99,Used,F,27,6.0
0,57.97,Unused,F,27,6.0
1,33.59,Used,F,13,6.0
0,33.59,Used,F,13,6.0
0,222.82,Used,F,13,24.56
0,20.98,Used,F,13,6.0
0,10.39,Used,F,13,6.0
0,24.99,Used,F,13,6.0
0,119.0,Used,F,13,6.0
0,119.0,Used,F,13,6.0
0,38.21,Used,F,13,6.0
0,12.31,Used,F,13,6.0
0,149.0,Used,F,13,6.0
0,27.18,Used,F,13,6.0
0,425.5,Unused,F,13,24.56
0,33.56,Unused,F,13,6.0
0,67.18,Unused,F,13,6.0
0,37.81,Unused,F,13,6.0
0,41.59,Unused,F,13,6.0
0,62.7,Unused,F,13,12.99
0,2.99,Unused,F,13,6.0
0,119.0,Unused,F,13,6.0
0,12.31,Unused,F,13,6.0
0,6.36,Unused,F,13,6.0
0,13.47,Unused,F,13,6.0
0,42.61,Unused,F,13,6.0
0,119.0,Unused,F,13,6.0
0,16.99,Unused,F,13,6.0
0,27.18,Unused,F,13,24.56
1,21.16,Unused,F,13,6.5
0,119.0,Unused,F,13,6.0
1,1.0,Used,F,47,6.0
1,119.0,Used,F,48,6.0
0,79.99,Unused,F,48,6.0
0,19.99,Unused,F,48,6.0
1,122.77,Used,M,30,6.5
0,28.04,Used,M,30,6.5
0,81.5,Used,M,30,35.96
0,153.71,Used,M,30,6.5
0,27.84,Unused,M,30,6.5
0,146.84,Unused,M,30,35.96
0,153.71,Unused,M,30,8.7
0,153.71,Unused,M,30,6.5
0,156.7,Unused,M,30,18.47
0,9.27,Unused,M,30,6.5
0,259.2,Used,M,30,62.74
0,61.89,Used,M,30,6.5
0,259.2,Unused,M,30,62.74
1,299.25,Used,M,30,126.4
0,119.0,Used,M,30,19.99
0,611.7,Unused,M,30,126.4
0,93.66,Unused,M,30,6.0
0,377.0,Unused,M,30,19.99
0,57.56,Used,M,30,6.0
0,57.56,Unused,M,30,6.0
0,238.0,Unused,M,30,6.0
0,55.99,Used,M,30,12.99
0,35.25,Unused,M,30,6.0
0,69.27,Unused,M,30,6.0
0,149.0,Unused,M,30,6.0
1,12.78,Used,M,30,6.0
0,14.0,Unused,M,30,6.0
0,2.39,Unused,M,30,6.0
0,79.0,Unused,M,30,6.0
0,12.0,Unused,M,30,6.0
0,9.99,Used,M,30,6.0
0,16.99,Unused,M,30,6.0
1,579.4,Used,M,30,12.99
0,199.0,Used,M,30,12.99
0,149.0,Used,M,30,6.0
0,488.3,Unused,M,30,12.99
0,199.0,Unused,M,30,19.99
0,249.0,Unused,M,30,19.99
0,99.0,Unused,M,30,6.0
0,149.0,Unused,M,30,6.0
0,20.78,Used,M,30,6.0
0,363.51,Unused,M,30,85.33
0,16.99,Unused,M,30,6.0
0,18.99,Unused,M,30,6.0
0,149.0,Unused,M,30,6.0
1,46.36,Used,M,30,6.5
0,8.97,Used,M,30,6.0
0,79.0,Used,M,30,6.5
0,428.0,Unused,M,30,6.5
0,149.0,Unused,M,30,6.5
0,99.0,Unused,M,30,6.5
0,7.17,Unused,M,30,6.5
1,369.25,Used,F,3,14.25
0,19.18,Used,F,3,15.75
0,8.4,Unused,F,3,6.0
0,4.49,Unused,F,3,6.0
0,39.19,Unused,F,3,14.25
0,10.5,Unused,F,3,6.0
0,27.18,Unused,F,3,30.0
0,119.0,Unused,F,3,6.0
0,119.0,Unused,F,3,6.0
0,13.59,Unused,F,3,15.75
0,119.0,Unused,F,3,6.0
0,387.0,Unused,F,3,6.0
0,149.0,Unused,F,3,6.0
0,3.48,Unused,F,3,6.0
0,198.0,Unused,F,3,6.0
1,15.67,Used,M,32,6.5
0,61.89,Unused,M,32,6.5
1,12.31,Used,M,32,6.0
0,9.58,Unused,M,32,6.0
0,12.31,Unused,M,32,6.0
1,11.99,Used,M,32,6.0
0,3.99,Used,M,32,6.0
0,10.63,Used,M,32,6.0
0,38.0,Used,M,32,6.0
0,33.59,Unused,M,32,6.0
0,137.24,Unused,M,32,6.0
0,43.18,Unused,M,32,6.0
0,2.22,Unused,M,32,6.0
0,24.99,Unused,M,32,6.0
0,18.48,Unused,M,32,6.0
0,12.0,Unused,M,32,6.0
0,15.19,Unused,M,32,6.0
0,7.6,Unused,M,32,6.0
0,67.96,Unused,M,32,6.0
0,279.8,Unused,M,32,6.0
0,69.5,Unused,M,32,6.0
0,13.93,Unused,M,32,12.99
0,1.99,Unused,M,32,6.0
1,33.98,Used,F,14,6.5
0,174.45,Unused,F,14,6.5
0,135.92,Unused,F,14,6.5
0,139.9,Unused,F,14,6.5
0,67.96,Unused,F,14,6.5
1,119.0,Used,F,14,6.0
0,119.0,Used,F,14,6.0
0,119.0,Unused,F,14,12.99
0,395.0,Unused,F,14,6.0
0,13.59,Unused,F,14,12.99
1,13.18,Used,F,14,12.99
0,47.8,Used,F,14,50.0
0,1.2,Unused,F,14,12.99
0,31.8,Unused,F,14,50.0
1,10.48,Used,F,14,6.0
0,9.6,Unused,F,14,6.0
1,407.5,Used,F,40,6.5
0,153.71,Used,F,40,6.5
0,17.27,Unused,F,40,6.5
0,153.71,Unused,F,40,6.5
0,14.84,Unused,F,40,6.5
0,245.54,Unused,F,40,6.5
0,245.54,Unused,F,40,6.5
0,205.3,Used,F,40,6.5
0,153.71,Used,F,40,6.5
0,268.12,Unused,F,40,6.5
1,175.9,Used,F,40,24.49
0,5.98,Used,F,40,6.0
0,50.97,Used,F,40,19.99
0,117.97,Unused,F,40,6.0
0,129.32,Unused,F,40,19.99
0,357.0,Unused,F,40,19.99
0,119.0,Unused,F,40,6.0
0,99.5,Unused,F,40,19.99
0,3.6,Used,F,40,49.73
0,13.19,Unused,F,40,49.73
0,6.15,Unused,F,40,49.73
0,22.0,Used,F,40,12.91
1,33.98,Unused,F,40,6.0
0,16.99,Unused,F,40,6.0
0,238.0,Used,F,40,6.0
0,237.0,Used,F,40,6.0
0,55.99,Unused,F,40,6.5
0,99.0,Unused,F,40,6.0
0,99.0,Unused,F,40,6.0
0,79.0,Used,F,40,6.0
0,2.99,Unused,F,40,12.99
0,119.0,Unused,F,40,6.0
1,202.84,Used,F,40,6.5
0,151.88,Used,F,40,6.5
0,100.91,Unused,F,40,6.5
0,100.91,Unused,F,40,6.5
0,100.91,Unused,F,40,6.5
0,242.6,Unused,F,40,6.5
0,151.88,Unused,F,40,6.5
0,100.91,Unused,F,40,6.5
1,259.5,Used,F,3,20.33
0,149.0,Used,F,3,6.0
0,5.49,Unused,F,3,6.0
0,219.25,Unused,F,3,20.33
0,119.0,Unused,F,3,6.0
0,149.0,Unused,F,3,6.0
0,149.0,Unused,F,3,6.0
0,149.0,Unused,F,3,6.0
0,13.29,Unused,F,3,6.0
0,8.16,Unused,F,3,6.0
1,13.29,Used,M,35,6.0
0,8.97,Used,M,35,6.0
0,1.0,Used,M,35,6.0
0,599.7,Used,M,35,47.56
0,11.19,Unused,M,35,6.0
0,347.0,Unused,M,35,6.0
0,2.99,Unused,M,35,6.0
0,149.0,Unused,M,35,8.7
0,8.49,Unused,M,35,6.0
0,199.5,Unused,M,35,12.48
0,357.0,Unused,M,35,6.0
1,842.0,Used,M,24,12.99
0,14.69,Unused,M,24,6.0
0,238.0,Unused,M,24,6.0
0,15.19,Unused,M,24,6.0
0,149.0,Unused,M,24,12.99
0,20.99,Unused,M,24,6.0
0,15.19,Unused,M,24,6.0
1,199.0,Used,M,11,6.5
0,398.0,Used,M,11,6.5
0,41.59,Used,M,11,6.5
0,319.75,Used,M,11,12.48
0,119.0,Used,M,11,6.5
0,398.0,Unused,M,11,6.5
0,23.96,Unused,M,11,6.0
0,279.0,Unused,M,11,6.5
0,8.49,Unused,M,11,6.0
0,149.0,Unused,M,11,6.5
0,11.48,Unused,M,11,6.0
0,35.96,Unused,M,11,6.0
0,119.0,Unused,M,11,6.5
1,151.88,Unused,F,20,6.5
0,202.84,Used,F,20,6.5
0,58.69,Used,F,20,6.5
0,121.3,Used,F,20,6.5
0,242.6,Used,F,20,6.5
0,57.07,Unused,F,20,6.5
0,34.23,Unused,F,20,6.5
0,100.91,Unused,F,20,6.5
0,42.39,Unused,F,20,6.5
1,19.99,Unused,M,40,30.0
1,119.0,Used,F,50,6.0
0,15.99,Used,F,50,6.0
0,17.99,Unused,F,50,6.0
0,42.0,Unused,F,50,6.5
0,27.18,Unused,F,50,6.0
1,35.18,Used,F,50,12.48
0,17.93,Unused,F,50,6.5
0,1014.2,Unused,F,50,12.91
0,201.82,Unused,F,50,6.5
0,84.78,Unused,F,50,12.99
0,121.3,Unused,F,50,6.5
0,242.6,Unused,F,50,6.5
0,151.88,Unused,F,50,6.5
0,101.93,Unused,F,50,0.0
0,121.3,Unused,F,50,6.5
0,151.88,Unused,F,50,6.5
1,38.49,Used,F,20,6.0
0,28.88,Unused,F,20,6.0
0,119.0,Unused,F,20,6.0
0,62.16,Used,F,20,6.0
0,16.24,Used,F,20,6.0
0,237.0,Used,F,20,6.0
0,12.0,Unused,F,20,6.0
0,33.98,Unused,F,20,6.0
1,2.8,Used,M,28,6.5
0,119.0,Used,M,28,6.5
0,149.0,Used,M,28,6.5
0,149.0,Used,M,28,6.5
0,99.99,Unused,M,28,6.5
0,119.0,Unused,M,28,6.5
0,119.0,Unused,M,28,6.5
0,119.0,Unused,M,28,6.5
0,228.0,Unused,M,28,6.5
0,104.0,Unused,M,28,8.7
0,149.0,Unused,M,28,6.5
0,10.99,Unused,M,28,6.5
0,2.8,Unused,M,28,6.5
0,238.0,Unused,M,28,6.5
0,238.0,Unused,M,28,6.5
0,119.0,Unused,M,28,6.5
0,119.0,Unused,M,28,6.5
0,149.0,Unused,M,28,6.5
0,279.8,Used,M,28,6.5
0,1.59,Used,M,28,12.48
0,52.07,Used,M,28,6.5
0,204.25,Unused,M,28,6.5
0,99.99,Unused,M,28,6.5
0,476.0,Unused,M,28,6.5
0,65.97,Unused,M,28,6.5
0,237.0,Unused,M,28,6.5
1,17.49,Used,M,28,6.0
0,18.99,Unused,M,28,6.0
0,38.37,Unused,M,28,6.0
0,12.31,Unused,M,28,6.0
0,26.36,Used,M,28,6.5
0,27.18,Unused,M,28,6.5
0,79.0,Unused,M,28,12.99
0,11.98,Unused,M,28,6.5
1,8.96,Used,M,21,6.5
0,363.08,Used,M,21,6.5
0,3.87,Used,M,21,6.5
0,151.88,Used,M,21,6.5
0,6.12,Unused,M,21,6.0
0,3.47,Unused,M,21,6.5
0,13.88,Unused,M,21,6.5
0,355.74,Unused,M,21,6.5
0,8.96,Unused,M,21,6.5
0,242.6,Unused,M,21,6.5
0,242.6,Unused,M,21,6.5
1,19.19,Used,F,41,11.1
0,15.92,Used,F,41,6.51
0,298.0,Used,F,41,6.51
0,119.0,Used,F,41,6.5
0,24.99,Used,F,41,18.65
0,9.98,Used,F,41,6.48
0,149.0,Used,F,41,6.5
0,15.92,Unused,F,41,6.51
0,9.98,Unused,F,41,6.48
0,479.6,Unused,F,41,139.84
0,596.0,Unused,F,41,6.51
0,238.0,Unused,F,41,6.5
0,24.99,Unused,F,41,16.65
0,149.0,Unused,F,41,6.5
0,16.99,Unused,F,41,6.5
0,149.0,Unused,F,41,6.5
0,23.88,Unused,F,41,6.51
0,149.0,Unused,F,41,6.5
1,28.0,Used,M,46,15.72
0,79.0,Used,M,46,6.5
0,219.6,Unused,M,46,15.72
0,21.82,Unused,M,46,6.5
0,149.0,Unused,M,46,6.5
0,12.31,Unused,M,46,6.5
1,99.89,Used,M,46,15.37
0,203.89,Unused,M,46,15.37
0,119.0,Unused,M,46,6.0
0,116.7,Unused,M,46,15.37
0,417.0,Unused,M,46,6.0
1,14.38,Used,M,46,20.85
0,34.45,Used,M,46,6.0
0,23.19,Used,M,46,12.99
0,349.0,Used,M,46,6.0
0,158.0,Used,M,46,12.99
0,79.0,Used,M,46,6.0
0,845.0,Unused,M,46,12.99
0,23.99,Unused,M,46,12.99
0,5.25,Unused,M,46,6.0
0,2.39,Unused,M,46,20.85
0,149.0,Unused,M,46,6.0
0,298.0,Unused,M,46,6.0
0,15.99,Unused,M,46,20.85
1,199.0,Used,F,20,19.99
0,249.0,Used,F,20,19.99
0,238.0,Unused,F,20,6.0
0,249.0,Unused,F,20,19.99
1,57.3,Unused,M,42,6.0
0,17.5,Unused,M,42,6.0
1,3.7,Used,F,42,6.5
0,12.36,Used,F,42,6.5
0,28.87,Used,F,42,30.0
0,245.54,Used,F,42,6.5
0,122.77,Used,F,42,6.5
0,42.06,Used,F,42,62.74
0,153.71,Used,F,42,6.5
0,13.61,Unused,F,42,6.5
0,82.52,Unused,F,42,6.5
0,102.96,Unused,F,42,62.74
0,59.25,Unused,F,42,6.5
0,245.54,Unused,F,42,6.5
0,245.54,Unused,F,42,6.5
0,122.77,Unused,F,42,6.5
0,399.25,Unused,F,42,6.5
0,122.77,Unused,F,42,6.5
0,17.53,Unused,F,42,30.0
0,163.0,Unused,F,42,6.5
0,81.5,Unused,F,42,6.5
0,153.71,Unused,F,42,6.5
0,369.68,Unused,F,42,62.74
0,368.31,Unused,F,42,6.5
0,685.02,Unused,F,42,6.5
0,28.79,Used,F,42,17.96
0,1.64,Used,F,42,6.5
0,122.77,Used,F,42,6.5
0,24.74,Unused,F,42,6.5
0,3.61,Unused,F,42,6.5
0,272.18,Unused,F,42,41.3
0,103.15,Unused,F,42,6.5
0,122.77,Unused,F,42,6.5
0,15.67,Unused,F,42,17.96
0,244.5,Unused,F,42,6.5
0,153.71,Unused,F,42,6.5
0,18.15,Unused,F,42,6.5
0,74.09,Unused,F,42,41.3
0,36.29,Unused,F,42,6.5
0,153.71,Unused,F,42,6.5
1,123.15,Used,F,41,6.0
0,268.0,Used,F,41,6.0
0,237.0,Used,F,41,6.0
0,13.59,Used,F,41,6.0
0,135.94,Unused,F,41,6.0
0,238.0,Unused,F,41,12.99
0,13.59,Unused,F,41,6.0
0,63.57,Unused,F,41,6.0
0,119.0,Unused,F,41,12.99
0,119.0,Unused,F,41,6.0
0,119.0,Unused,F,41,6.0
1,10.63,Unused,M,29,6.0
1,420.0,Used,F,10,134.74
0,13.59,Used,F,10,6.5
0,1.99,Used,F,10,6.5
0,119.0,Used,F,10,6.5
0,67.19,Used,F,10,6.5
0,149.0,Used,F,10,6.5
0,684.0,Unused,F,10,134.74
0,27.98,Unused,F,10,6.5
0,23.99,Unused,F,10,6.5
0,238.0,Unused,F,10,6.5
0,119.0,Unused,F,10,6.5
0,33.57,Unused,F,10,12.76
0,149.0,Unused,F,10,6.5
0,745.0,Unused,F,10,6.5
0,298.0,Unused,F,10,6.5
0,298.0,Unused,F,10,6.5
0,17.59,Unused,F,10,6.5
0,19.99,Unused,F,10,6.5
1,85.39,Used,F,10,6.0
0,5.98,Used,F,10,6.0
0,33.58,Used,F,10,6.0
0,23.85,Used,F,10,12.91
0,33.99,Used,F,10,6.0
0,119.0,Used,F,10,6.0
0,357.0,Used,F,10,6.0
0,149.0,Used,F,10,6.0
0,149.0,Used,F,10,6.0
0,158.0,Used,F,10,6.0
0,12.31,Used,F,10,6.5
0,149.0,Used,F,10,6.0
0,149.0,Used,F,10,6.0
0,149.0,Used,F,10,6.0
0,317.29,Unused,F,10,6.0
0,143.9,Unused,F,10,12.91
0,13.99,Unused,F,10,6.0
0,178.94,Unused,F,10,6.0
0,119.0,Unused,F,10,6.0
0,119.0,Unused,F,10,6.0
0,119.0,Unused,F,10,6.0
0,15.19,Unused,F,10,6.5
0,237.0,Unused,F,10,6.0
0,316.0,Unused,F,10,6.0
0,48.77,Unused,F,10,6.0
0,119.0,Unused,F,10,6.0
0,79.0,Unused,F,10,6.0
0,16.99,Unused,F,10,6.0
1,18.99,Used,F,21,6.0
0,15.19,Unused,F,21,6.0
0,2.99,Unused,F,21,6.0
1,365.39,Used,F,14,98.74
0,245.54,Used,F,14,6.5
0,174.33,Used,F,14,6.5
0,221.76,Used,F,14,6.5
0,153.71,Used,F,14,6.5
0,153.71,Used,F,14,6.5
0,46.39,Unused,F,14,6.5
0,397.48,Unused,F,14,98.74
0,45.37,Unused,F,14,6.5
0,122.77,Unused,F,14,6.5
0,122.77,Unused,F,14,6.5
0,288.8,Unused,F,14,6.5
0,245.54,Unused,F,14,6.5
0,66.0,Unused,F,14,98.74
1,158.0,Used,F,14,6.0
0,13.29,Unused,F,14,6.0
0,198.0,Unused,F,14,6.0
0,1.99,Used,F,14,6.0
0,17.91,Unused,F,14,6.0
